date,method,n_synth_series,prefer_stress,ranking,port_ret,predicted_regime,vol_bucket,bucket
2018-01-15,mixed,1,True,stress,0.0015735298696118406,0,low,calm
2018-01-16,mixed,1,True,stress,-0.0017006650051359794,0,low,calm
2018-01-17,mixed,1,True,stress,0.0064487149398305315,0,low,calm
2018-01-18,mixed,1,True,stress,-0.00030351900440362886,0,low,calm
2018-01-19,mixed,1,True,stress,0.005438758172625815,0,low,calm
2018-01-22,mixed,1,True,stress,0.006369808593197759,0,low,calm
2018-01-23,mixed,1,True,stress,0.005797959745118455,0,low,calm
2017-11-01,regime,5,True,stress,-0.0011109531072243939,0,low,calm
2017-11-02,regime,5,True,stress,0.0008793318891905834,0,low,calm
2017-11-03,regime,5,True,stress,0.001211444205495197,0,low,calm
2017-11-06,regime,5,True,stress,0.0023846809190358484,0,low,calm
2017-11-07,regime,5,True,stress,-0.0045641128018349296,0,low,calm
2017-11-08,regime,5,True,stress,0.0016575517931253303,0,low,calm
2017-11-09,regime,5,True,stress,-0.003891627286557125,0,low,calm
2017-11-10,regime,5,True,stress,-0.000292473825993915,0,low,calm
2017-11-13,regime,5,True,stress,0.000309325990500139,0,low,calm
2017-11-14,regime,5,True,stress,-0.001655889256145687,0,low,calm
2017-11-15,regime,5,True,stress,-0.005228176425407981,0,low,calm
2017-11-16,regime,5,True,stress,0.010893373869250574,0,low,calm
2017-11-17,regime,5,True,stress,0.0018758173111246765,0,low,calm
2017-11-20,regime,5,True,stress,0.0032818388096705117,0,low,calm
2017-11-21,regime,5,True,stress,0.0073665618593890024,0,low,calm
2017-11-22,regime,5,True,stress,-0.00018910424203374265,0,low,calm
2017-11-23,regime,5,True,stress,-5.711609018358045e-05,0,low,calm
2017-11-24,regime,5,True,stress,0.001781299099330681,0,low,calm
2017-11-27,regime,5,True,stress,-0.0025918559285332725,0,low,calm
2017-11-28,regime,5,True,stress,0.010779725572424003,0,low,calm
2017-11-29,regime,5,True,stress,0.0014715198955502816,0,low,calm
2017-11-30,regime,5,True,stress,0.004019801549460835,0,low,calm
2017-12-01,regime,5,True,stress,-0.003185266456885238,0,low,calm
2017-12-04,regime,5,True,stress,-0.0007555948226059292,0,low,calm
