seed,test_start,test_end,predicted_regime,realized_dominant_regime,forecast_correct,forecast_brier,vol_bucket,bucket,n_available_regime,n_hist_regime,prefer_stress,ranking,method,n_synth_series,n_train,n_synth_rows,used_synth_fill,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,status,max_weight_used,hhi
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,regime,1,101,54,True,2.779733989976003,7.7020607190092765,-0.08569518064814008,-0.020201856809090927,-0.03651904976543241,0.6600294846784436,0.23744339820233717,60,ok_synth_fill,0.2999999645168205,0.27999989122882174
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,mixed,1,273,21,False,3.7323149348055145,11.241970501052597,-0.027349880992685538,-0.006916629313490686,-0.01355178782346672,0.30746655532706996,0.08237958497548162,60,ok,0.2999999804778146,0.27706627093872316
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,regime,5,185,138,True,2.645851741600414,7.331878993829551,-0.09948729944409784,-0.022320671922677317,-0.03993648642603521,0.7294288409470113,0.27568772258788654,60,ok_synth_fill,0.2999999907409305,0.27999993919992044
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,mixed,5,357,105,False,4.652533104708041,14.952667261009971,-0.0386156644682204,-0.009015594632125297,-0.01725860398735375,0.5774071818561052,0.12410598030389275,60,ok,0.29999999444164555,0.2796580651672176
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,regime,20,500,453,True,3.0332009014716435,8.493114712883528,-0.08710344613401266,-0.020761188035228487,-0.03726653935324624,0.7397795599036409,0.24389401953056122,60,ok_synth_fill,0.2999999918765076,0.2799999146450942
42,2020-05-13,2020-08-04,1,2,0,1.5490954953530962,low,crisis,47,47,True,stress,mixed,20,672,420,False,3.7897288035657746,11.187908031562776,-0.06646406143881778,-0.01671416738575105,-0.02924866700475597,0.7435938067816312,0.19621293378090282,60,ok,0.2999999919312357,0.2799999776709749
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,regime,0,504,0,False,0.5369643361339278,0.957818960288895,-0.06937304915198395,-0.015171216945028486,-0.018500473656624185,0.06644682181082368,0.1237453166614975,60,ok,0.2999999654080488,0.27999976307609026
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,mixed,0,252,0,False,1.1660014522608433,2.106397714947661,-0.0608639857979939,-0.012375784557672583,-0.015711048896667367,0.12820376060750124,0.10995163029936013,60,ok,0.2999999513938953,0.26055298334188937
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,regime,1,525,21,False,0.8669393744206798,1.5007034807280415,-0.06583944137110198,-0.013508423934997302,-0.017324739895592422,0.09880547883480256,0.11397045946935788,60,ok,0.2999999043315184,0.2797736351765237
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,mixed,1,273,21,False,1.287179244933249,2.17682245640194,-0.05345580495760083,-0.010084809266837745,-0.012587108877967131,0.11636379665674763,0.09040216979476086,60,ok,0.2999999826581865,0.2750047993722297
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,regime,5,609,105,False,1.2315826049195593,2.3229793980596405,-0.07500087477399708,-0.017301808906419143,-0.020510616103658185,0.1742254869364462,0.14146471884265185,60,ok,0.2999999752014328,0.2799990922727343
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,mixed,5,357,105,False,0.9080638504086707,1.8479729140638317,-0.08508295295799961,-0.021848117542187448,-0.025496014218545558,0.15723099251495046,0.17314971017091943,60,ok,0.29999999672576727,0.27658953894003135
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,regime,20,924,420,False,1.1071950433456481,2.2289852456279644,-0.08184368569625455,-0.020717085435160085,-0.02452219393628942,0.18242836786476388,0.1647662432750006,60,ok,0.29999999956722745,0.27999999801392444
42,2020-08-05,2020-10-27,0,2,0,1.9714955281920798,low,calm,1939,504,True,stress,mixed,20,672,420,False,1.1071966395464943,2.2289879356914426,-0.0818436211655067,-0.02071709123868889,-0.024522158026029053,0.18242844419121523,0.164766074674809,60,ok,0.299999993283961,0.2799993402006889
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,regime,0,504,0,False,5.36845891619669,59.16068579708499,-0.011678095399429766,-0.01004588363252398,-0.01584872909707343,0.6908841326340481,0.12869319546241556,60,ok,0.29999994413578657,0.27999936413222676
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,mixed,0,252,0,False,5.0186343917680905,55.55611807049617,-0.008519367577619286,-0.006109018256540118,-0.012449747128598872,0.47330299102817397,0.0943091195892887,60,ok,0.2999999129617673,0.2799988494538355
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,regime,1,525,21,False,5.825552864594223,61.332019008780584,-0.01260354397125063,-0.00901335216729578,-0.016515711644637686,0.7730007984227456,0.13269140567254795,60,ok,0.2999999964856074,0.2799999801907324
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,mixed,1,273,21,False,5.520697769291664,67.89528929457076,-0.012735589371993816,-0.011444010993424977,-0.018165857508001218,0.8646865247483808,0.15662631081855527,60,ok,0.29999999297153895,0.27999994764832364
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,regime,5,609,105,False,5.520697419820377,67.89527078854705,-0.01273559328830054,-0.011444013137848756,-0.018165859627552666,0.8646865549619676,0.15662632620610123,60,ok,0.2999999935751301,0.2799999533487646
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,mixed,5,357,105,False,5.908581231754317,62.186494541437995,-0.012804455942712067,-0.009324967810410425,-0.01678833853167282,0.7962642295875473,0.13476403189791275,60,ok,0.2999999784194271,0.26617230770793826
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,regime,20,924,420,False,6.3018644421895065,65.71609125540782,-0.013857662750222044,-0.010358813939310693,-0.01717895058169902,0.9106714298802575,0.14450825438000947,60,ok,0.2999999464945792,0.2702021124843614
42,2020-10-28,2021-01-19,0,2,0,1.969939301277859,low,calm,1992,504,True,stress,mixed,20,672,420,False,5.5206978438561976,67.89529245261811,-0.012735589949122716,-0.011444012006261692,-0.018165858642235754,0.8646866041523106,0.15662632308605548,60,ok,0.2999999936842261,0.2799999837485676
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,regime,0,504,0,False,1.4697238548640108,5.021796030351018,-0.05153046469239886,-0.019555373279775502,-0.02339736080717275,0.2587754830344319,0.17607081913926997,60,ok,0.2999999455679167,0.2799998197957864
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,mixed,0,252,0,False,0.9182290918819154,2.740298416234271,-0.05628340130584819,-0.019362388268434814,-0.02099455232537341,0.1542333154586937,0.16796823017509904,60,ok,0.2999999457904411,0.2663341999090916
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,regime,1,525,21,False,1.4697241154748752,5.021797629236444,-0.05153046826191843,-0.01955537664465538,-0.02339736626831217,0.25877558335114575,0.1760708561739385,60,ok,0.2999999992753393,0.27999999715610807
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,mixed,1,273,21,False,0.9649108907320303,2.7636465833467194,-0.053336502547859044,-0.01652250220099977,-0.018241983078453053,0.14740324303405425,0.15276358102065432,60,ok,0.2999999875314688,0.2799993260632455
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,regime,5,609,105,False,1.469724157044336,5.021797785632631,-0.05153046744280054,-0.019555376296119045,-0.02339736601186088,0.25877558729687017,0.1760708538786465,60,ok,0.29999999482903766,0.27999998571399076
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,mixed,5,357,105,False,0.8944374651559409,2.6604022809563816,-0.05698323368237235,-0.019813992507765388,-0.021197630091313546,0.15159832486485392,0.16949013292776535,60,ok,0.299999996847921,0.27999999400448866
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,regime,20,924,420,False,0.8850200956507304,2.61488048552714,-0.05709714440934932,-0.01980329390477511,-0.021020046679758615,0.1493022086953326,0.16869923002771467,60,ok,0.2999999673411639,0.27815087797993976
42,2021-01-20,2021-04-13,0,2,0,1.9711605180350555,low,calm,2051,504,True,stress,mixed,20,672,420,False,0.8944375332032836,2.66040255048106,-0.056983231026616954,-0.01981399206929661,-0.021197629752348568,0.1515983331578632,0.16949012930499266,60,ok,0.29999999424175394,0.27999997049913405
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,regime,0,504,0,False,1.5198200116063445,3.9357992400665034,-0.0490664681785703,-0.01009924909532508,-0.018811322520729624,0.19311576816996426,0.12706489366846424,60,ok,0.2999999841842644,0.2799999596750701
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,mixed,0,252,0,False,1.3516266888810877,3.3434464282651466,-0.04873470247679279,-0.01105701432133001,-0.017814492846132544,0.16294186692859744,0.12055241899927635,60,ok,0.2999999980099691,0.27999999021345384
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,regime,1,525,21,False,1.5198199911321775,3.9357991865295565,-0.04906647085692539,-0.010099249294312052,-0.018811323562283006,0.19311577608456315,0.1270649005878013,60,ok,0.29999999739129535,0.2799999948241375
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,mixed,1,273,21,False,1.3275778964233576,3.140828610822465,-0.04878081772493781,-0.010805755078452363,-0.01692655675600159,0.1532121879698003,0.11540730557699926,60,ok,0.29999998619813795,0.26051864468764296
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,regime,5,609,105,False,1.337162906379396,3.601930510632147,-0.046030324087455776,-0.012387956783794648,-0.018084663825556187,0.1657980287448928,0.12399239311373075,60,ok,0.29999999923147896,0.2799999925654587
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,mixed,5,357,105,False,1.3126691968978128,3.030152378654418,-0.045788065474564044,-0.01102995712560549,-0.015059985932247057,0.13874481551173448,0.1056967100619299,60,ok,0.2999999784924974,0.24088295409472416
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,regime,20,924,420,False,1.5198199889318214,3.935799110331982,-0.04906646809216031,-0.010099249149878883,-0.018811322197320565,0.19311576146425713,0.12706489115200092,60,ok,0.2999999835425554,0.27999994228262787
42,2021-04-14,2021-07-06,1,1,1,0.15479165044912888,low,calm,988,504,True,stress,mixed,20,672,420,False,1.2694479595076174,2.8608125282466492,-0.0488486234390022,-0.011330578162946296,-0.015697702313469328,0.13974675392190042,0.11008466544473727,60,ok,0.29999999942432787,0.27999999758504823
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,regime,0,504,0,False,-0.043954520910656866,-0.12817080505603826,-0.04477043614367582,-0.010649721840452655,-0.018229856609114126,-0.005738262843244882,0.13055000314776785,60,ok,0.29999996982797805,0.2799998778923391
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,mixed,0,252,0,False,-0.021633016075731523,-0.06374021381226817,-0.044883422315821986,-0.012038703697078964,-0.017525394053474485,-0.002860878935036822,0.13224595798485217,60,ok,0.2999999869625679,0.27999994521930166
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,regime,1,525,21,False,-0.04395457862088535,-0.12817097328323973,-0.044770436907110134,-0.010649722434794702,-0.01822985630759386,-0.005738270472700183,0.1305500053178442,60,ok,0.29999996397843465,0.2799998531854423
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,mixed,1,273,21,False,-0.03519868276707589,-0.09933860348669407,-0.04659459935691823,-0.014186040015740966,-0.015847620639778334,-0.004628642430138271,0.13150044451287837,60,ok,0.29999998824378576,0.27999996115715453
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,regime,5,609,105,False,-0.08470011396777197,-0.23935437462628337,-0.042647250852632435,-0.009414888086187255,-0.018111487965443193,-0.010207806057362066,0.12051702859864032,60,ok,0.2999999154320337,0.2799996916838129
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,mixed,5,357,105,False,-0.0351986874584152,-0.09933861676332818,-0.04659459985911607,-0.014186040485150863,-0.015847620486621822,-0.004628643098645357,0.13150044597866828,60,ok,0.2999999967852941,0.27999997878811284
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,regime,20,924,420,False,-0.21609417981648793,-0.637516795925646,-0.04398034999763034,-0.010689198113273702,-0.01787318371240171,-0.02803821181417779,0.12974996290038204,60,ok,0.2999999957086655,0.2799999919309375
42,2021-07-07,2021-09-28,0,1,0,0.03194771520783583,low,calm,789,504,True,stress,mixed,20,672,420,False,-0.6270107299767594,-1.792459563533145,-0.04472103515934944,-0.012550394876274728,-0.016890987188952534,-0.08016064716247794,0.1278457342595224,60,ok,0.29999999830102625,0.279999996229346
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,regime,0,504,0,False,1.0054529214294279,2.2093123855530648,-0.07463903255846538,-0.014624242353450926,-0.022447152744915475,0.164900939077116,0.1640066238433923,60,ok,0.29999999654055826,0.2799999908978587
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,mixed,0,252,0,False,1.0054531087815928,2.2093128132650532,-0.07463902552351154,-0.0146242417641059,-0.022447151323058172,0.1649009554587114,0.16400660957579438,60,ok,0.2999999568351877,0.2799998709911832
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,regime,1,525,21,False,1.005452968004983,2.2093124746664237,-0.07463902810962941,-0.01462424162481655,-0.022447151462761175,0.1649009358995821,0.16400661308581949,60,ok,0.2999999697916244,0.2799999211101544
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,mixed,1,273,21,False,1.0054529214399048,2.2093123894894835,-0.07463903305221509,-0.014624242472190945,-0.0224471529346626,0.16490094046177386,0.1640066252188317,60,ok,0.29999999935940214,0.27999999807388704
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,regime,5,609,105,False,1.0054528920247314,2.209312308290134,-0.07463903235903468,-0.014624242147747964,-0.022447152488468573,0.16490093286968094,0.1640066224660328,60,ok,0.299999996062854,0.2799999893432872
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,mixed,5,357,105,False,1.0054528995797214,2.209312332163111,-0.07463903302307007,-0.01462424234641642,-0.02244715279102773,0.16490093611859838,0.1640066244649818,60,ok,0.29999999894134466,0.279999996036981
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,regime,20,924,420,False,0.6543165324793565,1.3818430937797928,-0.07419268933224754,-0.014947846651983425,-0.020827963965915575,0.10252265536271597,0.15668663448596346,60,ok,0.2999999983066515,0.2799999947081458
42,2021-09-29,2021-12-21,1,0,0,0.21923155304540623,low,calm,1104,504,True,stress,mixed,20,672,420,False,0.6543164816926877,1.3818429677837205,-0.07419268643860188,-0.014947846436340144,-0.020827962785733557,0.10252264201616462,0.1566866262499503,60,ok,0.2999999874059471,0.2799999531647054
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,regime,0,243,0,False,-3.8207192724709746,-3.5024850283116358,-0.07879849450468379,-0.007964043021725507,-0.009876284710546693,-0.2759905472561517,0.07223523309988182,60,ok,0.2999999363885242,0.2799998669757245
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,mixed,0,252,0,False,-1.6324009842930463,-2.635185095633684,-0.11937092870033927,-0.0186083295929624,-0.022981102649428296,-0.31456449216308524,0.19270050385280527,60,ok,0.2999999969417374,0.27999999292732985
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,regime,1,264,21,False,-2.2233393795029857,-2.956090429797401,-0.11080509993843135,-0.015183672434072107,-0.018238533022763164,-0.3275498955007415,0.14732339044611503,60,ok,0.29999997799645717,0.26320587031283105
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,mixed,1,273,21,False,-1.6324010956160726,-2.635185207121714,-0.11937093182075853,-0.01860832870689021,-0.022981102256809924,-0.31456451369439753,0.19270050390138954,60,ok,0.29999996787677496,0.2799998775673054
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,regime,5,348,105,False,-1.6661973710870264,-2.6868160011327604,-0.1244375648225301,-0.018565756903658543,-0.023969050314940222,-0.334340840307169,0.2006610057781121,60,ok,0.2999999683184848,0.2799992015214965
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,mixed,5,357,105,False,-1.7126527612073577,-2.813734905684943,-0.12769727363351746,-0.02132159042578774,-0.025101114918785684,-0.35930627618342964,0.20979516941316922,60,ok,0.29999998992044397,0.27999997118442377
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,regime,20,663,420,False,-1.858188576411971,-2.927860915596657,-0.13009534977718085,-0.021036541075408838,-0.025145751702183295,-0.3809010899134841,0.20498516391106916,60,ok,0.29999997483487756,0.27500007404972143
42,2021-12-22,2022-03-15,2,2,1,0.017153246022826318,mid,crisis,243,243,True,stress,mixed,20,672,420,False,-1.8503142801036612,-2.8695667605022113,-0.13161337370736292,-0.02104349882513503,-0.024302538565500645,-0.3776733624282043,0.2041130885111289,60,ok,0.2999999817193862,0.2798976090444947
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,regime,0,275,0,False,-1.7041971307301822,-2.086542300283308,-0.0691737793087065,-0.010098249754553921,-0.013520896390009592,-0.14433401659807835,0.08469326347019306,60,ok,0.2999999965321091,0.2799999912232414
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,mixed,0,252,0,False,-0.3558271569699386,-0.5426226937410649,-0.14542607778636785,-0.029753736393590746,-0.03501950977074672,-0.07891149006863656,0.2217691610179806,60,ok,0.2999999978581119,0.2799999882163137
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,regime,1,296,21,False,-1.2926991441261415,-1.702121130694198,-0.07640195425113594,-0.012371129496343463,-0.01641231216597184,-0.13004538075718988,0.10059988153322401,60,ok,0.29999999774911734,0.27999999498512335
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,mixed,1,273,21,False,-0.298969733824963,-0.461124550494461,-0.1592641493017295,-0.033389350871139895,-0.03785951834811535,-0.07344060925664274,0.24564563214161275,60,ok,0.2999999732144159,0.2799974705734952
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,regime,5,380,105,False,-0.5257801555488506,-0.72636627456234,-0.14559649228105376,-0.02631230356058817,-0.03070197286052347,-0.10575638168753351,0.20114182814133924,60,ok,0.29999998969018005,0.26152676096628996
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,mixed,5,357,105,False,-0.2989700569309992,-0.4611264380194631,-0.15926522986347036,-0.033389780644545564,-0.03785986294474775,-0.07344140814729311,0.24564803880758876,60,ok,0.29999998828151775,0.279999965296868
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,regime,20,695,420,False,-0.16704610076586404,-0.26068224944090124,-0.16589247775535643,-0.03358650439642084,-0.03732590379824977,-0.043245224266590984,0.2588819737085906,60,ok,0.29999999849327924,0.27999996885462664
42,2022-03-16,2022-06-07,2,3,0,0.29141716057098827,mid,crisis,275,275,True,stress,mixed,20,672,420,False,-0.10120868407311197,-0.14436248562511442,-0.16041639360612703,-0.0261228050108474,-0.03225851989527939,-0.02315810931599721,0.22881543741116192,60,ok,0.2999999819867073,0.262694140190613
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,regime,0,335,0,False,-0.812529302441967,-1.7240639025724709,-0.051337851350528485,-0.010468940286594149,-0.01639416191832643,-0.08850973634907754,0.10893113157035852,60,ok,0.29999998583665394,0.2799997920747977
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,mixed,0,252,0,False,-0.7382007762198678,-1.5285695099407997,-0.09931256276320344,-0.023590910131595585,-0.032480677120099485,-0.1518061553939148,0.20564345132671663,60,ok,0.2999999922030783,0.27999996689777246
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,regime,1,356,21,False,-0.6627614591076716,-1.3637096371058555,-0.09870715088690563,-0.021841181179089664,-0.03255823297013865,-0.134607892915735,0.20310157005352772,60,ok,0.29999999484872264,0.2644025078037294
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,mixed,1,273,21,False,-0.6879044913216888,-1.4282468886745803,-0.11096602292808755,-0.025920495550312794,-0.03659000645011851,-0.15848687699563319,0.2303908158691161,60,ok,0.29999998498865543,0.27999995097841057
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,regime,5,440,105,False,-0.7009609676014982,-1.4258404075027356,-0.10993466843367006,-0.023737303616604807,-0.03608205366815815,-0.15674929243814223,0.22362057187648637,60,ok,0.2999999966017134,0.2799999907990842
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,mixed,5,357,105,False,-0.754802380900719,-1.5246151064942863,-0.11263474671049145,-0.025460940082101736,-0.03605973780435151,-0.1717246363509729,0.22750939940869142,60,ok,0.29999996309648863,0.27999983773789994
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,regime,20,755,420,False,-0.6448113897458,-1.3304603050606048,-0.114019848467801,-0.026663765441179647,-0.03745308425035466,-0.15169888237543444,0.23526086044360625,60,ok,0.29999994850636275,0.2585884206547871
42,2022-06-08,2022-08-30,2,2,1,0.1710428598580166,mid,crisis,335,335,True,stress,mixed,20,672,420,False,-0.9802593011510291,-1.8699906339143433,-0.11209143680169809,-0.0246477719987707,-0.03350663601795812,-0.20960993696117694,0.21383111255873943,60,ok,0.2999999875166439,0.27999971819811964
