bucket,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,method,n_synth_series,predicted_regime,vol_bucket,used_synth_fill,test_start
VOL_SCALE_1.8x,0.8944374390056011,2.6526928948597908,-0.10286790442301164,-0.035665184481694416,-0.03815573108450943,0.272876959172039,0.30508221958532106,60,mixed,5,0,low,False,2021-01-20
NEG_SHOCK_-10%,-0.9078068917236408,-1.8883108285871077,-0.14213851093026553,-0.019835519111756312,-0.05453096171361635,-0.2684016893488674,0.29565945334393384,60,mixed,5,0,low,False,2021-01-20
CORR_INFLATE_1.3,0.9854182960353985,2.933789077031471,-0.050251661505205214,-0.01700616937662387,-0.01895105469091552,0.1474277756266539,0.14960933465493315,60,mixed,5,0,low,False,2021-01-20
WHIPSAW,-0.30695203967372175,-0.43774856298815035,-0.13872031561728637,-0.0206504062102296,-0.02731881236747666,-0.06072461881872978,0.19783096695913058,60,mixed,5,0,low,False,2021-01-20
SLOW_BLEED,-0.09098120103455981,-0.20388017761524876,-0.07664872131983202,-0.019841867257496513,-0.02177913921046193,-0.015627154916669057,0.1717624601452885,60,mixed,5,0,low,False,2021-01-20
CRASH_2008,-1.5192234536872702,-5.530944495863385,-0.9789450172362423,-0.36594995695771965,-0.4949120506217806,-5.41449055483568,3.5639856281143523,60,mixed,5,0,low,False,2021-01-20
BASE,1.793620659863393,4.6188624655706265,-0.04985393481749112,-0.008156563727353947,-0.01868819302902177,0.23026846828951433,0.12838192235533918,60,regime,5,1,low,False,2021-04-14
REGIME_VOL,1.7936206598633944,4.628488456341117,-0.05766995296458177,-0.009455000228793836,-0.02166315071781656,0.2669247115743019,0.14881893231238286,60,regime,5,1,low,False,2021-04-14
VOL_SCALE_1.8x,1.7936206598633944,4.6677747972936405,-0.08879675239718976,-0.014681814709237106,-0.03363874745223918,0.414483242921126,0.23108746023961046,60,regime,5,1,low,False,2021-04-14
NEG_SHOCK_-10%,-0.8803683256139467,-1.478198049660381,-0.12835325533955144,-0.01187724009828079,-0.043351039059744835,-0.18973153171048582,0.21551380960710034,60,regime,5,1,low,False,2021-04-14
CORR_INFLATE_1.3,1.8717889297368815,4.804948781901642,-0.04377117147682996,-0.00789106979470176,-0.0163398929200067,0.210318237070002,0.11236215458308463,60,regime,5,1,low,False,2021-04-14
WHIPSAW,0.1146664656632251,0.16122617827902033,-0.1113066067260795,-0.017491397497904293,-0.028129681396701595,0.017945538819651698,0.15650206637010747,60,regime,5,1,low,False,2021-04-14
SLOW_BLEED,0.48551480112896217,1.2814762411738327,-0.049195607921661666,-0.009064766572779286,-0.020125216537025866,0.06304300272171262,0.12984774629963788,60,regime,5,1,low,False,2021-04-14
CRASH_2008,-1.4804671119423167,-5.424681126149645,-0.9779972298888083,-0.36538253163847084,-0.49595726574518,-5.305323114404454,3.583546754675335,60,regime,5,1,low,False,2021-04-14
BASE,1.5198199999557152,3.9357991698381727,-0.049066469926171474,-0.010099249117716895,-0.018811323028979924,0.19311577160231536,0.1270648969009109,60,mixed,5,1,low,False,2021-04-14
REGIME_VOL,1.5198199999557145,3.9437422286939205,-0.05676276375344147,-0.011706940068208892,-0.02180588167863423,0.22385770843182376,0.1472922506864936,60,mixed,5,1,low,False,2021-04-14
VOL_SCALE_1.8x,1.5198199999557145,3.9761587782382475,-0.08742316599292987,-0.01817864841189041,-0.03386038145216387,0.34760838888416756,0.22871681442163969,60,mixed,5,1,low,False,2021-04-14
NEG_SHOCK_-10%,-1.0614691533035567,-1.7274383145607186,-0.13134143574636437,-0.013686187408860061,-0.0427046764062169,-0.22688422839768457,0.21374547502540633,60,mixed,5,1,low,False,2021-04-14
CORR_INFLATE_1.3,1.6337104706559853,4.210599670569395,-0.04316231744580312,-0.008787541104023763,-0.0164346083045899,0.1817392396183103,0.11124323610739692,60,mixed,5,1,low,False,2021-04-14
WHIPSAW,-0.12292508406779401,-0.16913976518330515,-0.11355790784462483,-0.0193934649284055,-0.02825214882482978,-0.01920715786754725,0.1562509231797993,60,mixed,5,1,low,False,2021-04-14
SLOW_BLEED,0.2025776334424058,0.5337583527466636,-0.04850566909404741,-0.010795524176356238,-0.020248346536984027,0.025890306034513498,0.12780436613143814,60,mixed,5,1,low,False,2021-04-14
CRASH_2008,-1.4935543736058443,-5.468448854173614,-0.9780813187170335,-0.36500912766330657,-0.4956074971679798,-5.34858766662678,3.58111345736536,60,mixed,5,1,low,False,2021-04-14
BASE,-0.6562480546540803,-1.7840792594575547,-0.04409157214375781,-0.011918581110549144,-0.017000277894073077,-0.07866285937855477,0.11986756961895961,60,regime,5,0,low,False,2021-07-07
REGIME_VOL,-0.6562480546540804,-1.778484530419885,-0.03584384596827317,-0.009658718787566863,-0.013776883503692133,-0.063747725565327,0.09713967929235162,60,regime,5,0,low,False,2021-07-07
VOL_SCALE_1.8x,-0.6562480546540796,-1.8078917274025814,-0.07831948381379394,-0.021453445998988463,-0.030600500209331537,-0.14159314688139846,0.21576162531412732,60,regime,5,0,low,False,2021-07-07
NEG_SHOCK_-10%,-2.042771987934976,-3.6802840739391725,-0.1354957523278396,-0.01609355422502949,-0.04663048601241679,-0.4986628593785547,0.24411087596841854,60,regime,5,0,low,False,2021-07-07
CORR_INFLATE_1.3,-0.6245397136205165,-1.6660812016892999,-0.03997592515966697,-0.010537269245790864,-0.015346077579168596,-0.06660313742865946,0.10664355840968814,60,regime,5,0,low,False,2021-07-07
WHIPSAW,-2.183425312239231,-2.555637936076277,-0.11386033394666761,-0.014297840465893318,-0.016722245583302073,-0.29098578884841725,0.13327031944591416,60,regime,5,0,low,False,2021-07-07
SLOW_BLEED,-2.013388947014458,-3.8287343075530385,-0.06422183029553308,-0.012657917172612044,-0.016991493341290048,-0.2458883249463566,0.12212658925686995,60,regime,5,0,low,False,2021-07-07
CRASH_2008,-1.5484910987535214,-5.667775562052049,-0.9790197877253375,-0.3741252380831907,-0.4995808012791101,-5.548864427635053,3.583400919838471,60,regime,5,0,low,False,2021-07-07
BASE,-0.03519868100874857,-0.09933859876565895,-0.04659460003684979,-0.014186040482124084,-0.015847620685114874,-0.004628642277706979,0.13150044675130126,60,mixed,5,0,low,False,2021-07-07
REGIME_VOL,-0.0351986810087492,-0.09902013465266937,-0.037881317108826584,-0.011496248962437346,-0.01284277970924508,-0.0037510131209364766,0.10656686595739488,60,mixed,5,0,low,False,2021-07-07
VOL_SCALE_1.8x,-0.035198681008749136,-0.10069755493885282,-0.08273841509788316,-0.02553487286782335,-0.028525717233206776,-0.008331556099872699,0.2367008041523423,60,mixed,5,0,low,False,2021-07-07
NEG_SHOCK_-10%,-1.706832858989926,-3.0487644702274657,-0.13927892640589112,-0.015202874607652198,-0.045431743349372396,-0.42462864227770686,0.24878161914986494,60,mixed,5,0,low,False,2021-07-07
CORR_INFLATE_1.3,-0.08381721073947071,-0.23138366765286164,-0.04172178510567892,-0.01200141052030208,-0.01445941818766229,-0.009653739658776524,0.11517610254036337,60,mixed,5,0,low,False,2021-07-07
WHIPSAW,-1.4774836618548863,-2.0635468184623202,-0.10513527961010061,-0.01536515721069122,-0.016303302323690854,-0.21695157174756957,0.1468385589287673,60,mixed,5,0,low,False,2021-07-07
SLOW_BLEED,-1.2818646006383114,-2.770783580064801,-0.06202364886307343,-0.013227889705228736,-0.016381411867458354,-0.17185410784550872,0.13406572563118843,60,mixed,5,0,low,False,2021-07-07
CRASH_2008,-1.5103030127236294,-5.54760440032429,-0.9790640711014583,-0.3753377500745268,-0.50015395854334,-5.431460149041864,3.596271809884662,60,mixed,5,0,low,False,2021-07-07
BASE,1.0054529181881902,2.209312373570629,-0.07463903141980621,-0.014624242033250601,-0.022447152350434207,0.16490093566710481,0.16400662098057622,60,regime,5,1,low,False,2021-09-29
REGIME_VOL,1.00545291818819,2.2053424237798973,-0.0696751225870238,-0.013627118097195044,-0.020916639325963382,0.15365750372322853,0.15282416604858726,60,regime,5,1,low,False,2021-09-29
VOL_SCALE_1.8x,1.0054529181881902,2.2566228803740347,-0.13153357912935393,-0.026323635659851085,-0.040404874230781575,0.2968216842007887,0.29521191776503725,60,regime,5,1,low,False,2021-09-29
NEG_SHOCK_-10%,-0.9807708009693961,-2.493020365435355,-0.10232530302188181,-0.018263446469337738,-0.049309564433115176,-0.2550990643328952,0.26010059035276617,60,regime,5,1,low,False,2021-09-29
CORR_INFLATE_1.3,0.9866043671582515,2.126151070758168,-0.06648842241327246,-0.012687664625638527,-0.019502950760729925,0.14136443050700062,0.14328380778830038,60,regime,5,1,low,False,2021-09-29
WHIPSAW,-0.2719940941957545,-0.383531134246748,-0.12364574755031099,-0.01967102310293296,-0.023229749902652187,-0.047421993802757835,0.1743493510143208,60,regime,5,1,low,False,2021-09-29
SLOW_BLEED,-0.013988183863929811,-0.025559482540286872,-0.09094589051374702,-0.015195090594458043,-0.02411579698088133,-0.0023245299006969585,0.16617810598637,60,regime,5,1,low,False,2021-09-29
CRASH_2008,-1.5253550228943378,-5.535090429056185,-0.9790035927976996,-0.35764098040113707,-0.4962937789519409,-5.418873416506165,3.552532581053778,60,regime,5,1,low,False,2021-09-29
BASE,1.0054532021516818,2.2093130062935593,-0.07463903055281995,-0.01462424453514056,-0.02244715359513162,0.16490098097748748,0.1640066197259081,60,mixed,5,1,low,False,2021-09-29
REGIME_VOL,1.005453202151681,2.2053430555526328,-0.06967512177179658,-0.01362712042849877,-0.02091664048579366,0.15365754594421563,0.15282416487946607,60,mixed,5,1,low,False,2021-09-29
VOL_SCALE_1.8x,1.0054532021516818,2.256623524416264,-0.13153357773147312,-0.02632364016325301,-0.04040487647123691,0.2968217657594775,0.2952119155066346,60,mixed,5,1,low,False,2021-09-29
NEG_SHOCK_-10%,-0.9807706420104814,-2.493019937630455,-0.10232530240611593,-0.018263447223536792,-0.04930956468350047,-0.2550990190225126,0.26010058630995037,60,mixed,5,1,low,False,2021-09-29
CORR_INFLATE_1.3,0.9866046160669166,2.126151616556017,-0.06648842173829828,-0.012687663794825763,-0.019502951718189474,0.1413644653611411,0.14328380696685597,60,mixed,5,1,low,False,2021-09-29
WHIPSAW,-0.2719938367800309,-0.38353075191045755,-0.123645752670823,-0.019671022714877143,-0.023229751084054298,-0.04742194849237521,0.1743493494329678,60,mixed,5,1,low,False,2021-09-29
SLOW_BLEED,-0.013987911329473838,-0.02555898769387781,-0.09094587853615199,-0.015195093096348004,-0.02411579822557874,-0.002324484590314415,0.16617810447629225,60,mixed,5,1,low,False,2021-09-29
CRASH_2008,-1.5253550050119904,-5.5350903690013045,-0.9790035927659535,-0.3576409778622787,-0.4962937802014675,-5.418873357536504,3.5525325840419084,60,mixed,5,1,low,False,2021-09-29
BASE,-3.9083421950219037,-3.511187843889071,-0.08451734711198222,-0.007819521956710271,-0.009908080427522038,-0.2967562817773451,0.07592894044828692,60,regime,5,2,mid,False,2021-12-22
REGIME_VOL,-3.908342195021903,-3.506154132824777,-0.08125809449143195,-0.007507198865077808,-0.009512337269769121,-0.2849034038266004,0.07289622801951295,60,regime,5,2,mid,False,2021-12-22
VOL_SCALE_1.8x,-3.908342195021903,-3.6136327704644255,-0.1478183703571435,-0.014075139522078487,-0.01783454476953967,-0.5341613071992211,0.13667209280691647,60,regime,5,2,mid,False,2021-12-22
NEG_SHOCK_-10%,-3.394494178512497,-4.155702772582654,-0.17247534797391229,-0.008365223294391148,-0.03990156715589655,-0.7167562817773452,0.21115260303419794,60,regime,5,2,mid,False,2021-12-22
CORR_INFLATE_1.3,-3.818477288142348,-3.5044895370536424,-0.0874021927861176,-0.008364221612442027,-0.010407280034091986,-0.3063000701344945,0.08021523948450839,60,regime,5,2,mid,False,2021-12-22
WHIPSAW,-4.407441615971793,-3.4575089343616168,-0.14723872617879508,-0.014179272896491152,-0.021749636631972536,-0.5090792112472077,0.11550447075745582,60,regime,5,2,mid,False,2021-12-22
SLOW_BLEED,-5.945472550294279,-3.9729998243143245,-0.11678373215765814,-0.009247231724874587,-0.011146714360473278,-0.4639817473451469,0.07803950710733355,60,regime,5,2,mid,False,2021-12-22
CRASH_2008,-1.6225961156381221,-5.914122772244878,-0.9800755136383231,-0.3736577037129753,-0.49723024321531994,-5.796286913728002,3.5722302413182363,60,regime,5,2,mid,False,2021-12-22
BASE,-1.6604780382119575,-2.6232122624496,-0.12427257531018543,-0.018678211205802014,-0.02320064058990499,-0.3259933434398698,0.19632499553616936,60,mixed,5,2,mid,False,2021-12-22
REGIME_VOL,-1.6604780382119568,-2.61851049969966,-0.11952317728536432,-0.01793217625606265,-0.022273973226221128,-0.31297269467919037,0.18848348937888212,60,mixed,5,2,mid,False,2021-12-22
VOL_SCALE_1.8x,-1.6604780382119573,-2.7205575358113108,-0.2156866783619691,-0.033620780170443634,-0.04176115306182898,-0.5867880181917654,0.3533849919651048,60,mixed,5,2,mid,False,2021-12-22
NEG_SHOCK_-10%,-2.7055725479904154,-3.5936610667815616,-0.20758589348771617,-0.0197530178111865,-0.04894874938247968,-0.7459933434398697,0.27572476073279273,60,mixed,5,2,mid,False,2021-12-22
CORR_INFLATE_1.3,-1.8981705342812585,-2.8567434597471726,-0.11509262984233948,-0.0164978726473466,-0.021020164838762328,-0.32879011756720555,0.17321421422849229,60,mixed,5,2,mid,False,2021-12-22
WHIPSAW,-2.3846195711569256,-2.8964877700090903,-0.1858513881824686,-0.02325243602152833,-0.03254987073377013,-0.5383162729097323,0.2257451374722057,60,mixed,5,2,mid,False,2021-12-22
SLOW_BLEED,-2.5340381462392885,-3.2624444532111676,-0.15118075298483769,-0.01935537296719718,-0.024165289138931415,-0.4932188090076714,0.1946374839461856,60,mixed,5,2,mid,False,2021-12-22
CRASH_2008,-1.6118855304540052,-5.882387441203298,-0.9807864489917392,-0.36053926030168093,-0.5023185763658936,-5.769365890051386,3.579265264839484,60,mixed,5,2,mid,False,2021-12-22
BASE,-0.37792783153707293,-0.5455846692874556,-0.1606391684027193,-0.030938572470538966,-0.034491951424598925,-0.08764226756760951,0.23190212589308135,60,regime,5,2,mid,False,2022-03-16
REGIME_VOL,-0.37792783153707327,-0.5384200945797627,-0.13011818600101577,-0.02473124191779499,-0.027571692123509583,-0.07005824601321406,0.1853746672434248,60,regime,5,2,mid,False,2022-03-16
VOL_SCALE_1.8x,-0.3779278315370731,-0.5752863767163412,-0.2742218276089695,-0.05568943044697014,-0.06208551256427807,-0.15775608162169721,0.4174238266075464,60,regime,5,2,mid,False,2022-03-16
NEG_SHOCK_-10%,-1.5654963105668098,-2.2773828140257253,-0.2229059885940965,-0.03199437924895115,-0.0612937122221805,-0.5076422675676097,0.32426922001739544,60,regime,5,2,mid,False,2022-03-16
CORR_INFLATE_1.3,-0.39016601858989947,-0.5461770026404938,-0.14799983464974387,-0.027574356720933897,-0.030336523457013098,-0.08083410608028581,0.20717874501841207,60,regime,5,2,mid,False,2022-03-16
WHIPSAW,-1.229156531587852,-1.37002117298638,-0.21894931476395085,-0.030938572470538966,-0.034491951424598925,-0.2999651970374721,0.24404149457674873,60,regime,5,2,mid,False,2022-03-16
SLOW_BLEED,-1.0630699854844463,-1.4766348555338482,-0.17260037725661637,-0.03168406794245427,-0.035670700956941845,-0.2548677331354114,0.23974689965427523,60,regime,5,2,mid,False,2022-03-16
CRASH_2008,-1.6269751929311707,-5.840234831997146,-0.9803767001615424,-0.3722164139029741,-0.4992973363291995,-5.7256301527618625,3.5191871256786187,60,regime,5,2,mid,False,2022-03-16
BASE,-0.35943947885727623,-0.5391052522339228,-0.1667093532568793,-0.03431650693531817,-0.037643331666048496,-0.08987388793730405,0.25003900023177633,60,mixed,5,2,mid,False,2022-03-16
REGIME_VOL,-0.35943947885727734,-0.5319473009714324,-0.13505497115609355,-0.02743144776958284,-0.03009079823936105,-0.07184212738925862,0.1998726673476649,60,mixed,5,2,mid,False,2022-03-16
VOL_SCALE_1.8x,-0.3594394788572771,-0.5688899819133005,-0.2843660521900385,-0.0617697124835727,-0.0677579969988873,-0.1617729982871477,0.4500702004171974,60,mixed,5,2,mid,False,2022-03-16
NEG_SHOCK_-10%,-1.5057552109587569,-2.2439874491524368,-0.2272177984461925,-0.036234918067128453,-0.06333878175496753,-0.509873887937304,0.33861671819329314,60,mixed,5,2,mid,False,2022-03-16
CORR_INFLATE_1.3,-0.3735865189328051,-0.5406574687984228,-0.15268583511360867,-0.03017276784768713,-0.032760662104281996,-0.082550737133897,0.22096819063416193,60,mixed,5,2,mid,False,2022-03-16
WHIPSAW,-1.1526418326171182,-1.3453075193963566,-0.2246302893949208,-0.03431650693531817,-0.037643331666048496,-0.30219681740716664,0.262177554948719,60,mixed,5,2,mid,False,2022-03-16
SLOW_BLEED,-0.9968667668475508,-1.4392775858841538,-0.1786308325972913,-0.03506200240723348,-0.038822081198391416,-0.2570993535051058,0.25790743763897955,60,mixed,5,2,mid,False,2022-03-16
CRASH_2008,-1.6321915107731821,-5.851313399148952,-0.9805326499159371,-0.37360742233481536,-0.49923391846578813,-5.737403832756152,3.5151535802549896,60,mixed,5,2,mid,False,2022-03-16
BASE,-0.7351218548543836,-1.5231267962769905,-0.10035473838383369,-0.023946507611494878,-0.03282605720998958,-0.15285299116578413,0.20792878099925624,60,regime,5,2,mid,False,2022-06-08
REGIME_VOL,-0.735121854854383,-1.5134716273229156,-0.0817896299576163,-0.019392811208863707,-0.026583815082041842,-0.12378628435009262,0.16838879640520674,60,regime,5,2,mid,False,2022-06-08
VOL_SCALE_1.8x,-0.7351218548543833,-1.5648284525695053,-0.17582463026322726,-0.04310371370069078,-0.05908690297798125,-0.2751353840984113,0.3742718057986612,60,regime,5,2,mid,False,2022-06-08
NEG_SHOCK_-10%,-2.1646720882165096,-3.0334516421524764,-0.1888452689357194,-0.02715584031269024,-0.05158882859746424,-0.572852991165784,0.2646373066313994,60,regime,5,2,mid,False,2022-06-08
CORR_INFLATE_1.3,-0.7889016605891112,-1.599619385845876,-0.09382049654120594,-0.022458831202735792,-0.030046029162406104,-0.150077085056999,0.19023547870963936,60,regime,5,2,mid,False,2022-06-08
WHIPSAW,-1.6546213323593382,-3.0366746745509676,-0.12025520010293667,-0.023946507611494878,-0.03162633475568321,-0.3651759206356467,0.2207005998858599,60,regime,5,2,mid,False,2022-06-08
SLOW_BLEED,-1.5142814244394236,-3.076378231744893,-0.10404392198290924,-0.02571266523706506,-0.034339681673490885,-0.3200784567335859,0.21137316457017016,60,regime,5,2,mid,False,2022-06-08
CRASH_2008,-1.5683857641560301,-5.781439510016626,-0.9773080051568029,-0.3714192829534001,-0.49776231446102875,-5.650247114469073,3.602587605422158,60,regime,5,2,mid,False,2022-06-08
BASE,-0.6879044841180165,-1.4282468809119921,-0.11096602609753481,-0.025920496171692745,-0.036590007703648834,-0.1584868806610028,0.23039082361005936,60,mixed,5,2,mid,False,2022-06-08
REGIME_VOL,-0.6879044841180165,-1.418027237682042,-0.09051224355882792,-0.02099142375385119,-0.02963200826775736,-0.12834882671012895,0.18657943024559426,60,mixed,5,2,mid,False,2022-06-08
VOL_SCALE_1.8x,-0.687904484118016,-1.472482005994847,-0.19373845250968946,-0.04665689310904694,-0.06586201386656791,-0.2852763851898049,0.4147034824981069,60,mixed,5,2,mid,False,2022-06-08
NEG_SHOCK_-10%,-2.0501871718005424,-2.9159388811759057,-0.19838786210351478,-0.030475218111388543,-0.05417767579874836,-0.5784868806610027,0.2821629598593949,60,mixed,5,2,mid,False,2022-06-08
CORR_INFLATE_1.3,-0.7442437930895436,-1.5133982745029038,-0.10202922046933449,-0.023977283941349545,-0.03294137569599015,-0.15441084620716716,0.20747347527907334,60,mixed,5,2,mid,False,2022-06-08
WHIPSAW,-1.535657645947983,-2.875168086919389,-0.12896978504243595,-0.025920496171692745,-0.03539028524934247,-0.3708098101308654,0.2414664564782988,60,mixed,5,2,mid,False,2022-06-08
SLOW_BLEED,-1.3944867208963485,-2.8416734714545933,-0.11461990601688632,-0.02768665379726293,-0.038103632167150146,-0.3257123462288046,0.23357149361697982,60,mixed,5,2,mid,False,2022-06-08
CRASH_2008,-1.5684500446722023,-5.789200254630856,-0.9771146443306904,-0.37092606685830604,-0.4974570879955224,-5.656712347762771,3.6065620113167163,60,mixed,5,2,mid,False,2022-06-08
